experiment,dataset,method,n_clients,seed,metric,value,scenario
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 10.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9400490317189982,"{""round"": 11.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 11.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.936142597354708,"{""round"": 12.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 12.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9323501771969256,"{""round"": 13.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 13.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9286687027021492,"{""round"": 14.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 14.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9250951700185844,"{""round"": 15.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 15.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.921626639501564,"{""round"": 16.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 16.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.918260235193716,"{""round"": 17.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 17.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9149931442709152,"{""round"": 18.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 18.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9118226164551696,"{""round"": 19.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 19.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9087459633956988,"{""round"": 20.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 20.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.90576055801955,"{""round"": 21.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 21.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9028638338531788,"{""round"": 22.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 22.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.9000532843164799,"{""round"": 23.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 23.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8973264619908258,"{""round"": 24.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 24.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.894680977862695,"{""round"": 25.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 25.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.892114500544518,"{""round"": 26.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 26.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8896247554743918,"{""round"": 27.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 27.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8872095240963191,"{""round"": 28.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 28.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.884866643022645,"{""round"": 29.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 29.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8825940031803496,"{""round"": 30.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 30.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8803895489428567,"{""round"": 31.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 31.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8782512772489839,"{""round"": 32.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 32.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8761772367106538,"{""round"": 33.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 33.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8741655267109402,"{""round"": 34.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 34.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8722142964939986,"{""round"": 35.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 35.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8703217442483834,"{""round"": 36.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 36.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8684861161852148,"{""round"": 37.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 37.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8667057056126075,"{""round"": 38.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 38.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8649788520077255,"{""round"": 39.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 39.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8633039400877743,"{""round"": 40.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 40.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.861679398881184,"{""round"": 41.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 41.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8601037008001822,"{""round"": 42.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 42.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8585753607159023,"{""round"": 43.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 43.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8570929350371072,"{""round"": 44.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 44.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8556550207935505,"{""round"": 45.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 45.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8542602547249494,"{""round"": 46.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 46.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.852907312376467,"{""round"": 47.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 47.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8515949072015601,"{""round"": 48.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 48.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8503217896729818,"{""round"": 49.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 49.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8490867464026745,"{""round"": 50.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 50.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8478885992712333,"{""round"": 51.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 51.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8467262045675684,"{""round"": 52.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 52.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8455984521393364,"{""round"": 53.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 53.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8445042645546673,"{""round"": 54.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 54.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8434425962756579,"{""round"": 55.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 55.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8424124328440583,"{""round"": 56.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 56.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8414127900795332,"{""round"": 57.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 57.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8404427132908298,"{""round"": 58.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 58.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8395012765001526,"{""round"": 59.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 59.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.838587581680994,"{""round"": 60.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 60.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8377007580096374,"{""round"": 61.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 61.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8368399611305142,"{""round"": 62.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 62.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.836004372435559,"{""round"": 63.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 63.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8351931983576736,"{""round"": 64.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 64.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8344056696783825,"{""round"": 65.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 65.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8336410408497358,"{""round"": 66.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 66.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.83289858933048,"{""round"": 67.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 67.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8321776149365022,"{""round"": 68.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 68.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8314774392055222,"{""round"": 69.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 69.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.830797404775987,"{""round"": 70.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 70.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.830136874780104,"{""round"": 71.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 71.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8294952322509286,"{""round"": 72.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 72.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8288718795434018,"{""round"": 73.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 73.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8282662377692239,"{""round"": 74.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 74.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8276777462454284,"{""round"": 75.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 75.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8271058619565147,"{""round"": 76.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 76.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8265500590299761,"{""round"": 77.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 77.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8260098282250605,"{""round"": 78.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 78.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8254846764345807,"{""round"": 79.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 79.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8249741261995897,"{""round"": 80.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 80.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8244777152367241,"{""round"": 81.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 81.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8239949959780153,"{""round"": 82.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 82.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8235255351229592,"{""round"": 83.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 83.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8230689132026335,"{""round"": 84.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 84.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.822624724155642,"{""round"": 85.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 85.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.822192574915668,"{""round"": 86.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 86.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.821772085010413,"{""round"": 87.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 87.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8213628861716922,"{""round"": 88.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 88.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8209646219564597,"{""round"": 89.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 89.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.820576947378539,"{""round"": 90.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 90.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8201995285508217,"{""round"": 91.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 91.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8198320423377102,"{""round"": 92.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 92.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8194741760175751,"{""round"": 93.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 93.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8191256269549949,"{""round"": 94.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 94.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8187861022825543,"{""round"": 95.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 95.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.818455318591974,"{""round"": 96.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 96.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8181330016343453,"{""round"": 97.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 97.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8178188860292512,"{""round"": 98.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 98.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8175127149825495,"{""round"": 99.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 99.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8172142400126041,"{""round"": 100.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 100.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8169232206847469,"{""round"": 101.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 101.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8166394243537589,"{""round"": 102.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 102.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8163626259141626,"{""round"": 103.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 103.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8160926075581175,"{""round"": 104.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 104.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8158291585407182,"{""round"": 105.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 105.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.815572074952495,"{""round"": 106.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 106.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8153211594989207,"{""round"": 107.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 107.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8150762212867331,"{""round"": 108.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 108.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8148370756168829,"{""round"": 109.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 109.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8146035437839235,"{""round"": 110.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 110.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8143754528816608,"{""round"": 111.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 111.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8141526356148858,"{""round"": 112.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 112.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8139349301170175,"{""round"": 113.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 113.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8137221797734844,"{""round"": 114.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 114.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8135142330506806,"{""round"": 115.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 115.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8133109433303326,"{""round"": 116.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 116.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8131121687491205,"{""round"": 117.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 117.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8129177720433958,"{""round"": 118.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 118.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8127276203988473,"{""round"": 119.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 119.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8125415853049693,"{""round"": 120.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 120.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8123595424141828,"{""round"": 121.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 121.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8121813714054759,"{""round"": 122.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 122.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8120069558524234,"{""round"": 123.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 123.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8118361830954547,"{""round"": 124.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 124.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8116689441182381,"{""round"": 125.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 125.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.811505133428058,"{""round"": 126.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 126.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8113446489400623,"{""round"": 127.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 127.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8111873918652579,"{""round"": 128.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 128.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.811033266602142,"{""round"": 129.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 129.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8108821806318538,"{""round"": 130.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 130.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8107340444167381,"{""round"": 131.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 131.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8105887713022136,"{""round"": 132.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 132.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8104462774218423,"{""round"": 133.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 133.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8103064816055001,"{""round"": 134.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 134.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8101693052905508,"{""round"": 135.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 135.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8100346724359262,"{""round"": 136.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 136.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8099025094390239,"{""round"": 137.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 137.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.809772745055331,"{""round"": 138.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 138.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8096453103206857,"{""round"": 139.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 139.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8095201384760968,"{""round"": 140.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 140.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8093971648950345,"{""round"": 141.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 141.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8092763270131159,"{""round"": 142.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 142.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.809157564260108,"{""round"": 143.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 143.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8090408179941723,"{""round"": 144.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 144.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8089260314382813,"{""round"": 145.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 145.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8088131496187334,"{""round"": 146.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 146.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8087021193057004,"{""round"": 147.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 147.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.808592888955741,"{""round"": 148.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 148.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8084854086562177,"{""round"": 149.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 149.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8083796300715521,"{""round"": 150.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 150.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8082755063912624,"{""round"": 151.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 151.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8081729922797222,"{""round"": 152.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 152.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8080720438275855,"{""round"": 153.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 153.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.807972618504824,"{""round"": 154.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 154.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8078746751153214,"{""round"": 155.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 155.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8077781737529778,"{""round"": 156.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 156.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8076830757592689,"{""round"": 157.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 157.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8075893436822192,"{""round"": 158.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 158.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8074969412367358,"{""round"": 159.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 159.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8074058332662616,"{""round"": 160.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 160.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.807315985705706,"{""round"": 161.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 161.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8072273655456053,"{""round"": 162.0}"
